subset,hellwig_score
"('loan_amount', 'missed_repayments', 'tenure_years', 'interest', 'avg_balance_amt')",0.2381736120876611
"('loan_amount', 'missed_repayments', 'tenure_years', 'monthly_emi', 'avg_balance_amt')",0.23815354281408174
"('missed_repayments', 'tenure_years', 'interest', 'avg_balance_amt')",0.23814714765666758
"('missed_repayments', 'tenure_years', 'monthly_emi', 'avg_balance_amt')",0.23812707838308822
"('loan_amount', 'missed_repayments', 'tenure_years', 'avg_balance_amt')",0.23812483071620383
"('missed_repayments', 'tenure_years', 'avg_balance_amt')",0.2380983662852103
"('collateral_value', 'missed_repayments', 'interest', 'monthly_emi', 'avg_balance_amt')",0.23773908978620906
"('loan_amount', 'collateral_value', 'missed_repayments', 'interest', 'avg_balance_amt')",0.23773684211932467
"('loan_amount', 'collateral_value', 'missed_repayments', 'monthly_emi', 'avg_balance_amt')",0.2377167728457453
"('collateral_value', 'missed_repayments', 'interest', 'avg_balance_amt')",0.23771037768833114
"('collateral_value', 'missed_repayments', 'monthly_emi', 'avg_balance_amt')",0.23769030841475178
"('loan_amount', 'collateral_value', 'missed_repayments', 'avg_balance_amt')",0.23768806074786739
"('collateral_value', 'missed_repayments', 'avg_balance_amt')",0.23766159631687386
"('loan_amount', 'missed_repayments', 'interest', 'monthly_emi', 'avg_balance_amt')",0.23704358326868194
"('missed_repayments', 'interest', 'monthly_emi', 'avg_balance_amt')",0.23701711883768842
"('loan_amount', 'missed_repayments', 'interest', 'avg_balance_amt')",0.23701487117080403
"('loan_amount', 'missed_repayments', 'monthly_emi', 'avg_balance_amt')",0.23699480189722466
"('missed_repayments', 'interest', 'avg_balance_amt')",0.2369884067398105
"('missed_repayments', 'monthly_emi', 'avg_balance_amt')",0.23696833746623114
"('loan_amount', 'missed_repayments', 'avg_balance_amt')",0.23696608979934675
"('missed_repayments', 'avg_balance_amt')",0.23693962536835322
"('collateral_value', 'missed_repayments', 'tenure_years', 'interest', 'avg_rr_per_city')",0.23186459791422578
"('collateral_value', 'missed_repayments', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.23184452864064642
"('loan_amount', 'collateral_value', 'missed_repayments', 'tenure_years', 'avg_rr_per_city')",0.23184228097376203
"('collateral_value', 'missed_repayments', 'tenure_years', 'avg_rr_per_city')",0.2318158165427685
"('missed_repayments', 'tenure_years', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.23117133906358306
"('loan_amount', 'missed_repayments', 'tenure_years', 'interest', 'avg_rr_per_city')",0.23116909139669867
"('loan_amount', 'missed_repayments', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.2311490221231193
"('missed_repayments', 'tenure_years', 'interest', 'avg_rr_per_city')",0.23114262696570514
"('missed_repayments', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.23112255769212578
"('loan_amount', 'missed_repayments', 'tenure_years', 'avg_rr_per_city')",0.2311203100252414
"('missed_repayments', 'tenure_years', 'avg_rr_per_city')",0.23109384559424787
"('collateral_value', 'missed_repayments', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.23073456909524662
"('loan_amount', 'collateral_value', 'missed_repayments', 'interest', 'avg_rr_per_city')",0.23073232142836222
"('loan_amount', 'collateral_value', 'missed_repayments', 'monthly_emi', 'avg_rr_per_city')",0.23071225215478286
"('collateral_value', 'missed_repayments', 'interest', 'avg_rr_per_city')",0.2307058569973687
"('collateral_value', 'missed_repayments', 'monthly_emi', 'avg_rr_per_city')",0.23068578772378934
"('loan_amount', 'collateral_value', 'missed_repayments', 'avg_rr_per_city')",0.23068354005690495
"('collateral_value', 'missed_repayments', 'avg_rr_per_city')",0.23065707562591142
"('loan_amount', 'missed_repayments', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.2300390625777195
"('missed_repayments', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.23001259814672598
"('loan_amount', 'missed_repayments', 'interest', 'avg_rr_per_city')",0.23001035047984159
"('loan_amount', 'missed_repayments', 'monthly_emi', 'avg_rr_per_city')",0.22999028120626222
"('missed_repayments', 'interest', 'avg_rr_per_city')",0.22998388604884806
"('missed_repayments', 'monthly_emi', 'avg_rr_per_city')",0.2299638167752687
"('loan_amount', 'missed_repayments', 'avg_rr_per_city')",0.2299615691083843
"('missed_repayments', 'avg_rr_per_city')",0.22993510467739078
"('collateral_value', 'missed_repayments', 'tenure_years', 'interest', 'monthly_emi')",0.22512497576003576
"('loan_amount', 'collateral_value', 'missed_repayments', 'tenure_years', 'interest')",0.22512272809315137
"('loan_amount', 'collateral_value', 'missed_repayments', 'tenure_years', 'monthly_emi')",0.225102658819572
"('collateral_value', 'missed_repayments', 'tenure_years', 'interest')",0.22509626366215785
"('collateral_value', 'missed_repayments', 'tenure_years', 'monthly_emi')",0.22507619438857848
"('loan_amount', 'collateral_value', 'missed_repayments', 'tenure_years')",0.2250739467216941
"('collateral_value', 'missed_repayments', 'tenure_years')",0.22504748229070057
"('loan_amount', 'missed_repayments', 'tenure_years', 'interest', 'monthly_emi')",0.22442946924250864
"('missed_repayments', 'tenure_years', 'interest', 'monthly_emi')",0.22440300481151512
"('loan_amount', 'missed_repayments', 'tenure_years', 'interest')",0.22440075714463073
"('loan_amount', 'missed_repayments', 'tenure_years', 'monthly_emi')",0.22438068787105137
"('missed_repayments', 'tenure_years', 'interest')",0.2243742927136372
"('missed_repayments', 'tenure_years', 'monthly_emi')",0.22435422344005784
"('loan_amount', 'missed_repayments', 'tenure_years')",0.22435197577317345
"('missed_repayments', 'tenure_years')",0.22432551134217993
"('loan_amount', 'collateral_value', 'missed_repayments', 'interest', 'monthly_emi')",0.2239926992741722
"('collateral_value', 'missed_repayments', 'interest', 'monthly_emi')",0.22396623484317868
"('loan_amount', 'collateral_value', 'missed_repayments', 'interest')",0.2239639871762943
"('loan_amount', 'collateral_value', 'missed_repayments', 'monthly_emi')",0.22394391790271492
"('collateral_value', 'missed_repayments', 'interest')",0.22393752274530077
"('collateral_value', 'missed_repayments', 'monthly_emi')",0.2239174534717214
"('loan_amount', 'collateral_value', 'missed_repayments')",0.223915205804837
"('collateral_value', 'missed_repayments')",0.2238887413738435
"('loan_amount', 'missed_repayments', 'interest', 'monthly_emi')",0.22327072832565156
"('missed_repayments', 'interest', 'monthly_emi')",0.22324426389465804
"('loan_amount', 'missed_repayments', 'interest')",0.22324201622777365
"('loan_amount', 'missed_repayments', 'monthly_emi')",0.22322194695419428
"('missed_repayments', 'interest')",0.22321555179678013
"('missed_repayments', 'monthly_emi')",0.22319548252320076
"('loan_amount', 'missed_repayments')",0.22319323485631637
"('cheque_bounces', 'tenure_years', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.1686525768947903
"('collateral_value', 'cheque_bounces', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.16821580692645385
"('cheque_bounces', 'interest', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.1675426173493905
"('cheque_bounces', 'monthly_emi', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.16752254807581113
"('loan_amount', 'cheque_bounces', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.1675203004089267
"('cheque_bounces', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.16749383597793321
"('collateral_value', 'cheque_bounces', 'tenure_years', 'total_repayment', 'avg_balance_amt')",0.162606213591243
"('cheque_bounces', 'tenure_years', 'interest', 'total_repayment', 'avg_balance_amt')",0.16193302401417964
"('cheque_bounces', 'tenure_years', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.16191295474060027
"('loan_amount', 'cheque_bounces', 'tenure_years', 'total_repayment', 'avg_balance_amt')",0.16191070707371585
"('cheque_bounces', 'tenure_years', 'total_repayment', 'avg_balance_amt')",0.16188424264272236
"('collateral_value', 'cheque_bounces', 'interest', 'total_repayment', 'avg_balance_amt')",0.1614962540458432
"('collateral_value', 'cheque_bounces', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.16147618477226383
"('loan_amount', 'collateral_value', 'cheque_bounces', 'total_repayment', 'avg_balance_amt')",0.16147393710537944
"('collateral_value', 'cheque_bounces', 'total_repayment', 'avg_balance_amt')",0.16144747267438592
"('cheque_bounces', 'interest', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.16080299519520047
"('loan_amount', 'cheque_bounces', 'interest', 'total_repayment', 'avg_balance_amt')",0.16080074752831608
"('loan_amount', 'cheque_bounces', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.1607806782547367
"('cheque_bounces', 'interest', 'total_repayment', 'avg_balance_amt')",0.16077428309732256
"('cheque_bounces', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.1607542138237432
"('loan_amount', 'cheque_bounces', 'total_repayment', 'avg_balance_amt')",0.16075196615685877
"('cheque_bounces', 'total_repayment', 'avg_balance_amt')",0.16072550172586528
"('collateral_value', 'cheque_bounces', 'tenure_years', 'total_repayment', 'avg_rr_per_city')",0.15560169290028056
"('cheque_bounces', 'tenure_years', 'interest', 'total_repayment', 'avg_rr_per_city')",0.1549285033232172
"('cheque_bounces', 'tenure_years', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.15490843404963783
"('loan_amount', 'cheque_bounces', 'tenure_years', 'total_repayment', 'avg_rr_per_city')",0.1549061863827534
"('cheque_bounces', 'tenure_years', 'total_repayment', 'avg_rr_per_city')",0.15487972195175992
"('collateral_value', 'cheque_bounces', 'interest', 'total_repayment', 'avg_rr_per_city')",0.15449173335488076
"('collateral_value', 'cheque_bounces', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.1544716640813014
"('loan_amount', 'collateral_value', 'cheque_bounces', 'total_repayment', 'avg_rr_per_city')",0.154469416414417
"('collateral_value', 'cheque_bounces', 'total_repayment', 'avg_rr_per_city')",0.15444295198342348
"('cheque_bounces', 'interest', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.15379847450423803
"('loan_amount', 'cheque_bounces', 'interest', 'total_repayment', 'avg_rr_per_city')",0.15379622683735364
"('loan_amount', 'cheque_bounces', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.15377615756377425
"('cheque_bounces', 'interest', 'total_repayment', 'avg_rr_per_city')",0.15376976240636012
"('cheque_bounces', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.15374969313278075
"('loan_amount', 'cheque_bounces', 'total_repayment', 'avg_rr_per_city')",0.15374744546589633
"('cheque_bounces', 'total_repayment', 'avg_rr_per_city')",0.15372098103490284
"('collateral_value', 'cheque_bounces', 'tenure_years', 'interest', 'total_repayment')",0.1488821400196699
"('collateral_value', 'cheque_bounces', 'tenure_years', 'monthly_emi', 'total_repayment')",0.14886207074609054
"('loan_amount', 'collateral_value', 'cheque_bounces', 'tenure_years', 'total_repayment')",0.14885982307920614
"('collateral_value', 'cheque_bounces', 'tenure_years', 'total_repayment')",0.14883335864821262
"('cheque_bounces', 'tenure_years', 'interest', 'monthly_emi', 'total_repayment')",0.14818888116902718
"('loan_amount', 'cheque_bounces', 'tenure_years', 'interest', 'total_repayment')",0.14818663350214278
"('loan_amount', 'cheque_bounces', 'tenure_years', 'monthly_emi', 'total_repayment')",0.1481665642285634
"('cheque_bounces', 'tenure_years', 'interest', 'total_repayment')",0.14816016907114926
"('cheque_bounces', 'tenure_years', 'monthly_emi', 'total_repayment')",0.1481400997975699
"('loan_amount', 'cheque_bounces', 'tenure_years', 'total_repayment')",0.14813785213068548
"('cheque_bounces', 'tenure_years', 'total_repayment')",0.14811138769969198
"('collateral_value', 'cheque_bounces', 'interest', 'monthly_emi', 'total_repayment')",0.14775211120069073
"('loan_amount', 'collateral_value', 'cheque_bounces', 'interest', 'total_repayment')",0.1477498635338063
"('loan_amount', 'collateral_value', 'cheque_bounces', 'monthly_emi', 'total_repayment')",0.14772979426022698
"('collateral_value', 'cheque_bounces', 'interest', 'total_repayment')",0.14772339910281282
"('collateral_value', 'cheque_bounces', 'monthly_emi', 'total_repayment')",0.14770332982923345
"('loan_amount', 'collateral_value', 'cheque_bounces', 'total_repayment')",0.14770108216234906
"('collateral_value', 'cheque_bounces', 'total_repayment')",0.14767461773135554
"('loan_amount', 'cheque_bounces', 'interest', 'monthly_emi', 'total_repayment')",0.14705660468316362
"('cheque_bounces', 'interest', 'monthly_emi', 'total_repayment')",0.1470301402521701
"('loan_amount', 'cheque_bounces', 'interest', 'total_repayment')",0.1470278925852857
"('loan_amount', 'cheque_bounces', 'monthly_emi', 'total_repayment')",0.1470078233117063
"('cheque_bounces', 'interest', 'total_repayment')",0.14700142815429218
"('cheque_bounces', 'monthly_emi', 'total_repayment')",0.14698135888071281
"('loan_amount', 'cheque_bounces', 'total_repayment')",0.1469791112138284
"('cheque_bounces', 'total_repayment')",0.1469526467828349
"('collateral_value', 'cheque_bounces', 'tenure_years', 'avg_balance_amt', 'avg_rr_per_city')",0.1405287273964346
"('cheque_bounces', 'tenure_years', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.13985553781937124
"('cheque_bounces', 'tenure_years', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.1398354685457919
"('loan_amount', 'cheque_bounces', 'tenure_years', 'avg_balance_amt', 'avg_rr_per_city')",0.13983322087890748
"('cheque_bounces', 'tenure_years', 'avg_balance_amt', 'avg_rr_per_city')",0.139806756447914
"('collateral_value', 'cheque_bounces', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.13941876785103482
"('collateral_value', 'cheque_bounces', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.13939869857745543
"('loan_amount', 'collateral_value', 'cheque_bounces', 'avg_balance_amt', 'avg_rr_per_city')",0.13939645091057104
"('collateral_value', 'cheque_bounces', 'avg_balance_amt', 'avg_rr_per_city')",0.13936998647957752
"('cheque_bounces', 'interest', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.13872550900039207
"('loan_amount', 'cheque_bounces', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.13872326133350768
"('loan_amount', 'cheque_bounces', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.13870319205992832
"('cheque_bounces', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.13869679690251416
"('cheque_bounces', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.13867672762893482
"('loan_amount', 'cheque_bounces', 'avg_balance_amt', 'avg_rr_per_city')",0.1386744799620504
"('cheque_bounces', 'avg_balance_amt', 'avg_rr_per_city')",0.1386480155310569
"('collateral_value', 'cheque_bounces', 'tenure_years', 'interest', 'avg_balance_amt')",0.13380917451582397
"('collateral_value', 'cheque_bounces', 'tenure_years', 'monthly_emi', 'avg_balance_amt')",0.13378910524224458
"('loan_amount', 'collateral_value', 'cheque_bounces', 'tenure_years', 'avg_balance_amt')",0.13378685757536019
"('collateral_value', 'cheque_bounces', 'tenure_years', 'avg_balance_amt')",0.13376039314436666
"('cheque_bounces', 'tenure_years', 'interest', 'monthly_emi', 'avg_balance_amt')",0.13311591566518122
"('loan_amount', 'cheque_bounces', 'tenure_years', 'interest', 'avg_balance_amt')",0.13311366799829683
"('loan_amount', 'cheque_bounces', 'tenure_years', 'monthly_emi', 'avg_balance_amt')",0.13309359872471746
"('cheque_bounces', 'tenure_years', 'interest', 'avg_balance_amt')",0.1330872035673033
"('cheque_bounces', 'tenure_years', 'monthly_emi', 'avg_balance_amt')",0.13306713429372397
"('loan_amount', 'cheque_bounces', 'tenure_years', 'avg_balance_amt')",0.13306488662683955
"('cheque_bounces', 'tenure_years', 'avg_balance_amt')",0.13303842219584605
"('collateral_value', 'cheque_bounces', 'interest', 'monthly_emi', 'avg_balance_amt')",0.1326791456968448
"('loan_amount', 'collateral_value', 'cheque_bounces', 'interest', 'avg_balance_amt')",0.13267689802996038
"('loan_amount', 'collateral_value', 'cheque_bounces', 'monthly_emi', 'avg_balance_amt')",0.13265682875638102
"('collateral_value', 'cheque_bounces', 'interest', 'avg_balance_amt')",0.1326504335989669
"('collateral_value', 'cheque_bounces', 'monthly_emi', 'avg_balance_amt')",0.1326303643253875
"('loan_amount', 'collateral_value', 'cheque_bounces', 'avg_balance_amt')",0.1326281166585031
"('collateral_value', 'cheque_bounces', 'avg_balance_amt')",0.13260165222750958
"('loan_amount', 'cheque_bounces', 'interest', 'monthly_emi', 'avg_balance_amt')",0.13198363917931766
"('cheque_bounces', 'interest', 'monthly_emi', 'avg_balance_amt')",0.13195717474832414
"('loan_amount', 'cheque_bounces', 'interest', 'avg_balance_amt')",0.13195492708143974
"('loan_amount', 'cheque_bounces', 'monthly_emi', 'avg_balance_amt')",0.13193485780786038
"('cheque_bounces', 'interest', 'avg_balance_amt')",0.13192846265044622
"('cheque_bounces', 'monthly_emi', 'avg_balance_amt')",0.13190839337686688
"('loan_amount', 'cheque_bounces', 'avg_balance_amt')",0.13190614570998246
"('cheque_bounces', 'avg_balance_amt')",0.13187968127898897
"('collateral_value', 'cheque_bounces', 'tenure_years', 'interest', 'avg_rr_per_city')",0.1268046538248615
"('collateral_value', 'cheque_bounces', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.12678458455128214
"('loan_amount', 'collateral_value', 'cheque_bounces', 'tenure_years', 'avg_rr_per_city')",0.12678233688439774
"('collateral_value', 'cheque_bounces', 'tenure_years', 'avg_rr_per_city')",0.12675587245340422
"('cheque_bounces', 'tenure_years', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.12611139497421878
"('loan_amount', 'cheque_bounces', 'tenure_years', 'interest', 'avg_rr_per_city')",0.12610914730733438
"('loan_amount', 'cheque_bounces', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.12608907803375502
"('cheque_bounces', 'tenure_years', 'interest', 'avg_rr_per_city')",0.12608268287634086
"('cheque_bounces', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.1260626136027615
"('loan_amount', 'cheque_bounces', 'tenure_years', 'avg_rr_per_city')",0.1260603659358771
"('cheque_bounces', 'tenure_years', 'avg_rr_per_city')",0.12603390150488358
"('collateral_value', 'cheque_bounces', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.12567462500588233
"('loan_amount', 'collateral_value', 'cheque_bounces', 'interest', 'avg_rr_per_city')",0.12567237733899794
"('loan_amount', 'collateral_value', 'cheque_bounces', 'monthly_emi', 'avg_rr_per_city')",0.12565230806541858
"('collateral_value', 'cheque_bounces', 'interest', 'avg_rr_per_city')",0.12564591290800442
"('collateral_value', 'cheque_bounces', 'monthly_emi', 'avg_rr_per_city')",0.12562584363442506
"('loan_amount', 'collateral_value', 'cheque_bounces', 'avg_rr_per_city')",0.12562359596754066
"('collateral_value', 'cheque_bounces', 'avg_rr_per_city')",0.12559713153654714
"('loan_amount', 'cheque_bounces', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.1249791184883552
"('cheque_bounces', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.1249526540573617
"('loan_amount', 'cheque_bounces', 'interest', 'avg_rr_per_city')",0.12495040639047729
"('loan_amount', 'cheque_bounces', 'monthly_emi', 'avg_rr_per_city')",0.12493033711689792
"('cheque_bounces', 'interest', 'avg_rr_per_city')",0.12492394195948378
"('cheque_bounces', 'monthly_emi', 'avg_rr_per_city')",0.12490387268590442
"('loan_amount', 'cheque_bounces', 'avg_rr_per_city')",0.12490162501902001
"('cheque_bounces', 'avg_rr_per_city')",0.1248751605880265
"('collateral_value', 'cheque_bounces', 'tenure_years', 'interest', 'monthly_emi')",0.1200650316706715
"('loan_amount', 'collateral_value', 'cheque_bounces', 'tenure_years', 'interest')",0.12006278400378709
"('loan_amount', 'collateral_value', 'cheque_bounces', 'tenure_years', 'monthly_emi')",0.12004271473020772
"('collateral_value', 'cheque_bounces', 'tenure_years', 'interest')",0.12003631957279358
"('collateral_value', 'cheque_bounces', 'tenure_years', 'monthly_emi')",0.12001625029921421
"('loan_amount', 'collateral_value', 'cheque_bounces', 'tenure_years')",0.12001400263232981
"('collateral_value', 'cheque_bounces', 'tenure_years')",0.1199875382013363
"('loan_amount', 'cheque_bounces', 'tenure_years', 'interest', 'monthly_emi')",0.11936952515314436
"('cheque_bounces', 'tenure_years', 'interest', 'monthly_emi')",0.11934306072215085
"('loan_amount', 'cheque_bounces', 'tenure_years', 'interest')",0.11934081305526645
"('loan_amount', 'cheque_bounces', 'tenure_years', 'monthly_emi')",0.11932074378168708
"('cheque_bounces', 'tenure_years', 'interest')",0.11931434862427294
"('cheque_bounces', 'tenure_years', 'monthly_emi')",0.11929427935069357
"('loan_amount', 'cheque_bounces', 'tenure_years')",0.11929203168380917
"('cheque_bounces', 'tenure_years')",0.11926556725281566
"('loan_amount', 'collateral_value', 'cheque_bounces', 'interest', 'monthly_emi')",0.11893275518480792
"('collateral_value', 'cheque_bounces', 'interest', 'monthly_emi')",0.11890629075381441
"('loan_amount', 'collateral_value', 'cheque_bounces', 'interest')",0.11890404308693
"('loan_amount', 'collateral_value', 'cheque_bounces', 'monthly_emi')",0.11888397381335064
"('collateral_value', 'cheque_bounces', 'interest')",0.1188775786559365
"('collateral_value', 'cheque_bounces', 'monthly_emi')",0.11885750938235713
"('loan_amount', 'collateral_value', 'cheque_bounces')",0.11885526171547273
"('collateral_value', 'cheque_bounces')",0.11882879728447922
"('loan_amount', 'cheque_bounces', 'interest', 'monthly_emi')",0.11821078423628728
"('cheque_bounces', 'interest', 'monthly_emi')",0.11818431980529377
"('loan_amount', 'cheque_bounces', 'interest')",0.11818207213840937
"('loan_amount', 'cheque_bounces', 'monthly_emi')",0.11816200286483
"('cheque_bounces', 'interest')",0.11815560770741586
"('cheque_bounces', 'monthly_emi')",0.11813553843383649
"('loan_amount', 'cheque_bounces')",0.11813329076695209
"('collateral_value', 'tenure_years', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.05126772150735234
"('tenure_years', 'interest', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.05059453193028898
"('tenure_years', 'monthly_emi', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.05057446265670962
"('loan_amount', 'tenure_years', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.05057221498982521
"('tenure_years', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.050545750558831704
"('collateral_value', 'interest', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.05015776196195254
"('collateral_value', 'monthly_emi', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.050137692688373175
"('loan_amount', 'collateral_value', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.050135445021488784
"('collateral_value', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.05010898059049526
"('interest', 'monthly_emi', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.049464503111309815
"('loan_amount', 'interest', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.049462255444425424
"('loan_amount', 'monthly_emi', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.04944218617084606
"('interest', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.049435791013431915
"('monthly_emi', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.049415721739852536
"('loan_amount', 'total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.049413474072968144
"('total_repayment', 'avg_balance_amt', 'avg_rr_per_city')",0.04938700964197462
"('collateral_value', 'tenure_years', 'interest', 'total_repayment', 'avg_balance_amt')",0.0445481686267417
"('collateral_value', 'tenure_years', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.04452809935316233
"('loan_amount', 'collateral_value', 'tenure_years', 'total_repayment', 'avg_balance_amt')",0.04452585168627793
"('collateral_value', 'tenure_years', 'total_repayment', 'avg_balance_amt')",0.04449938725528441
"('tenure_years', 'interest', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.043854909776098974
"('loan_amount', 'tenure_years', 'interest', 'total_repayment', 'avg_balance_amt')",0.043852662109214575
"('loan_amount', 'tenure_years', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.043832592835635203
"('tenure_years', 'interest', 'total_repayment', 'avg_balance_amt')",0.04382619767822106
"('tenure_years', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.04380612840464169
"('loan_amount', 'tenure_years', 'total_repayment', 'avg_balance_amt')",0.04380388073775729
"('tenure_years', 'total_repayment', 'avg_balance_amt')",0.043777416306763774
"('collateral_value', 'interest', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.04341813980776253
"('loan_amount', 'collateral_value', 'interest', 'total_repayment', 'avg_balance_amt')",0.04341589214087814
"('loan_amount', 'collateral_value', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.04339582286729877
"('collateral_value', 'interest', 'total_repayment', 'avg_balance_amt')",0.04338942770988462
"('collateral_value', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.04336935843630525
"('loan_amount', 'collateral_value', 'total_repayment', 'avg_balance_amt')",0.043367110769420854
"('collateral_value', 'total_repayment', 'avg_balance_amt')",0.04334064633842734
"('loan_amount', 'interest', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.042722633290235415
"('interest', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.04269616885924189
"('loan_amount', 'interest', 'total_repayment', 'avg_balance_amt')",0.0426939211923575
"('loan_amount', 'monthly_emi', 'total_repayment', 'avg_balance_amt')",0.04267385191877813
"('interest', 'total_repayment', 'avg_balance_amt')",0.042667456761363985
"('monthly_emi', 'total_repayment', 'avg_balance_amt')",0.04264738748778461
"('loan_amount', 'total_repayment', 'avg_balance_amt')",0.042645139820900214
"('total_repayment', 'avg_balance_amt')",0.0426186753899067
"('collateral_value', 'tenure_years', 'interest', 'total_repayment', 'avg_rr_per_city')",0.037543647935779245
"('collateral_value', 'tenure_years', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.03752357866219988
"('loan_amount', 'collateral_value', 'tenure_years', 'total_repayment', 'avg_rr_per_city')",0.037521330995315474
"('collateral_value', 'tenure_years', 'total_repayment', 'avg_rr_per_city')",0.037494866564321966
"('tenure_years', 'interest', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.03685038908513652
"('loan_amount', 'tenure_years', 'interest', 'total_repayment', 'avg_rr_per_city')",0.03684814141825213
"('loan_amount', 'tenure_years', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.03682807214467275
"('tenure_years', 'interest', 'total_repayment', 'avg_rr_per_city')",0.036821676987258606
"('tenure_years', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.03680160771367924
"('loan_amount', 'tenure_years', 'total_repayment', 'avg_rr_per_city')",0.036799360046794835
"('tenure_years', 'total_repayment', 'avg_rr_per_city')",0.036772895615801326
"('collateral_value', 'interest', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.036413619116800085
"('loan_amount', 'collateral_value', 'interest', 'total_repayment', 'avg_rr_per_city')",0.036411371449915686
"('loan_amount', 'collateral_value', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.03639130217633632
"('collateral_value', 'interest', 'total_repayment', 'avg_rr_per_city')",0.03638490701892217
"('collateral_value', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.0363648377453428
"('loan_amount', 'collateral_value', 'total_repayment', 'avg_rr_per_city')",0.03636259007845841
"('collateral_value', 'total_repayment', 'avg_rr_per_city')",0.036336125647464884
"('loan_amount', 'interest', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.03571811259927296
"('interest', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.035691648168279445
"('loan_amount', 'interest', 'total_repayment', 'avg_rr_per_city')",0.03568940050139505
